id,instance,goal,result,duration,correct_result,verdict,steps_obtained
5305,exp_cycles_indvary2_step2_batch_yyy01.pl,a3,,600,yes,TIMEOUT,15
5306,exp_cycles_indvary2_step2_batch_yyy01.pl,x1,yes,0.06,yes,corr,1
5307,exp_cycles_indvary2_step2_batch_yyy01.pl,s7,no,0.03,no,corr,0
5308,exp_cycles_indvary2_step2_batch_yyy01.pl,w3,no,0.03,no,corr,0
5309,exp_cycles_indvary2_step2_batch_yyy01.pl,w4,no,0.03,no,corr,0
5310,exp_cycles_indvary2_step2_batch_yyy01.pl,f3,no,0.04,no,corr,0
5311,exp_cycles_indvary2_step2_batch_yyy02.pl,f1,yes,0.08,yes,corr,0
5312,exp_cycles_indvary2_step2_batch_yyy02.pl,s2,no,0.03,no,corr,0
5313,exp_cycles_indvary2_step2_batch_yyy02.pl,q4,no,0.03,no,corr,0
5314,exp_cycles_indvary2_step2_batch_yyy02.pl,e3,no,0.03,no,corr,0
5315,exp_cycles_indvary2_step2_batch_yyy02.pl,a3,yes,0.02,yes,corr,0
5316,exp_cycles_indvary2_step2_batch_yyy02.pl,p1,yes,0.51,yes,corr,3
5317,exp_cycles_indvary2_step2_batch_yyy02.pl,x6,no,0.06,no,corr,0
5318,exp_cycles_indvary2_step2_batch_yyy02.pl,x1,no,0.03,no,corr,0
5319,exp_cycles_indvary2_step2_batch_yyy02.pl,q7,no,0.04,no,corr,0
5320,exp_cycles_indvary2_step2_batch_yyy02.pl,y5,no,0.03,no,corr,0
5321,exp_cycles_indvary2_step2_batch_yyy03.pl,c3,yes,0.08,yes,corr,0
5322,exp_cycles_indvary2_step2_batch_yyy03.pl,b3,,600,no,TIMEOUT,17
5323,exp_cycles_indvary2_step2_batch_yyy03.pl,e1,yes,0.03,yes,corr,0
5324,exp_cycles_indvary2_step2_batch_yyy03.pl,x3,no,0.03,no,corr,0
5325,exp_cycles_indvary2_step2_batch_yyy03.pl,u4,no,0.03,no,corr,0
5326,exp_cycles_indvary2_step2_batch_yyy03.pl,w1,yes,0.05,yes,corr,1
5327,exp_cycles_indvary2_step2_batch_yyy03.pl,b6,no,0.03,no,corr,0
5328,exp_cycles_indvary2_step2_batch_yyy03.pl,p1,yes,0.05,yes,corr,1
5329,exp_cycles_indvary2_step2_batch_yyy03.pl,r3,yes,0.26,yes,corr,2
5330,exp_cycles_indvary2_step2_batch_yyy03.pl,d1,,600,no,TIMEOUT,22
5331,exp_cycles_indvary2_step2_batch_yyy04.pl,c4,no,0.09,no,corr,0
5332,exp_cycles_indvary2_step2_batch_yyy04.pl,q6,no,0.03,no,corr,0
5333,exp_cycles_indvary2_step2_batch_yyy04.pl,f1,,600,no,TIMEOUT,22
5334,exp_cycles_indvary2_step2_batch_yyy04.pl,v5,no,0.03,no,corr,0
5335,exp_cycles_indvary2_step2_batch_yyy04.pl,d2,,600,yes,TIMEOUT,15
5336,exp_cycles_indvary2_step2_batch_yyy04.pl,q3,no,0.03,no,corr,0
5337,exp_cycles_indvary2_step2_batch_yyy04.pl,q1,yes,0.05,yes,corr,1
5338,exp_cycles_indvary2_step2_batch_yyy04.pl,p1,yes,0.06,yes,corr,1
5339,exp_cycles_indvary2_step2_batch_yyy04.pl,x4,no,0.03,no,corr,0
5340,exp_cycles_indvary2_step2_batch_yyy04.pl,f2,,600,no,TIMEOUT,18
5341,exp_cycles_indvary2_step2_batch_yyy05.pl,p4,no,0.08,no,corr,0
5342,exp_cycles_indvary2_step2_batch_yyy05.pl,w5,no,0.03,no,corr,0
5343,exp_cycles_indvary2_step2_batch_yyy05.pl,r5,no,0.03,no,corr,0
5344,exp_cycles_indvary2_step2_batch_yyy05.pl,c1,,600,no,TIMEOUT,17
5345,exp_cycles_indvary2_step2_batch_yyy05.pl,f4,no,0.04,no,corr,0
5346,exp_cycles_indvary2_step2_batch_yyy05.pl,p1,yes,0.07,yes,corr,1
5347,exp_cycles_indvary2_step2_batch_yyy05.pl,y6,no,0.04,no,corr,0
5348,exp_cycles_indvary2_step2_batch_yyy05.pl,p6,no,0.03,no,corr,0
5349,exp_cycles_indvary2_step2_batch_yyy05.pl,s2,yes,0.06,yes,corr,1
5350,exp_cycles_indvary2_step2_batch_yyy05.pl,b1,yes,0.03,yes,corr,0
5351,exp_cycles_indvary2_step2_batch_yyy06.pl,b2,,600,no,TIMEOUT,21
5352,exp_cycles_indvary2_step2_batch_yyy06.pl,b3,yes,0.03,yes,corr,0
5353,exp_cycles_indvary2_step2_batch_yyy06.pl,f1,,600,no,TIMEOUT,21
5354,exp_cycles_indvary2_step2_batch_yyy06.pl,c5,no,0.03,no,corr,0
5355,exp_cycles_indvary2_step2_batch_yyy06.pl,f5,no,0.04,no,corr,0
5356,exp_cycles_indvary2_step2_batch_yyy06.pl,p3,yes,0.06,yes,corr,1
5357,exp_cycles_indvary2_step2_batch_yyy06.pl,f3,no,0.03,no,corr,0
5358,exp_cycles_indvary2_step2_batch_yyy06.pl,f4,no,0.04,no,corr,0
5359,exp_cycles_indvary2_step2_batch_yyy06.pl,t7,no,0.03,no,corr,0
5360,exp_cycles_indvary2_step2_batch_yyy06.pl,b5,no,0.06,no,corr,0
5361,exp_cycles_indvary2_step2_batch_yyy07.pl,s3,no,0.09,no,corr,0
5362,exp_cycles_indvary2_step2_batch_yyy07.pl,b1,,600,no,TIMEOUT,14
5363,exp_cycles_indvary2_step2_batch_yyy07.pl,t1,no,0.03,no,corr,0
5364,exp_cycles_indvary2_step2_batch_yyy07.pl,a2,,600,no,TIMEOUT,19
5365,exp_cycles_indvary2_step2_batch_yyy07.pl,f2,yes,0.03,yes,corr,0
5366,exp_cycles_indvary2_step2_batch_yyy07.pl,p4,no,0.03,no,corr,0
5367,exp_cycles_indvary2_step2_batch_yyy07.pl,p7,no,0.04,no,corr,0
5368,exp_cycles_indvary2_step2_batch_yyy07.pl,x3,no,0.03,no,corr,0
5369,exp_cycles_indvary2_step2_batch_yyy07.pl,r6,no,0.02,no,corr,0
5370,exp_cycles_indvary2_step2_batch_yyy07.pl,e5,no,0.04,no,corr,0
5371,exp_cycles_indvary2_step2_batch_yyy08.pl,b3,,600,no,TIMEOUT,18
5372,exp_cycles_indvary2_step2_batch_yyy08.pl,e1,,600,no,TIMEOUT,27
5373,exp_cycles_indvary2_step2_batch_yyy08.pl,p5,no,0.02,no,corr,0
5374,exp_cycles_indvary2_step2_batch_yyy08.pl,z2,no,0.02,no,corr,0
5375,exp_cycles_indvary2_step2_batch_yyy08.pl,v4,no,0.02,no,corr,0
5376,exp_cycles_indvary2_step2_batch_yyy08.pl,y1,no,0.02,no,corr,0
5377,exp_cycles_indvary2_step2_batch_yyy08.pl,p2,yes,0.04,yes,corr,1
5378,exp_cycles_indvary2_step2_batch_yyy08.pl,z3,no,0.02,no,corr,0
5379,exp_cycles_indvary2_step2_batch_yyy08.pl,y2,yes,0.16,yes,corr,2
5380,exp_cycles_indvary2_step2_batch_yyy08.pl,x6,no,0.02,no,corr,0
5381,exp_cycles_indvary2_step2_batch_yyy09.pl,c3,yes,0.09,yes,corr,1
5382,exp_cycles_indvary2_step2_batch_yyy09.pl,b2,yes,0.02,yes,corr,0
5383,exp_cycles_indvary2_step2_batch_yyy09.pl,z5,no,0.02,no,corr,0
5384,exp_cycles_indvary2_step2_batch_yyy09.pl,w5,no,0.02,no,corr,0
5385,exp_cycles_indvary2_step2_batch_yyy09.pl,b1,,600,no,TIMEOUT,18
5386,exp_cycles_indvary2_step2_batch_yyy09.pl,r5,no,0.02,no,corr,0
5387,exp_cycles_indvary2_step2_batch_yyy09.pl,p3,yes,2.18,yes,corr,7
5388,exp_cycles_indvary2_step2_batch_yyy09.pl,e3,no,0.02,no,corr,0
5389,exp_cycles_indvary2_step2_batch_yyy09.pl,y2,yes,0.94,yes,corr,5
5390,exp_cycles_indvary2_step2_batch_yyy09.pl,r3,no,0.02,no,corr,0
5391,exp_cycles_indvary2_step2_batch_yyy10.pl,t4,no,0.09,no,corr,0
5392,exp_cycles_indvary2_step2_batch_yyy10.pl,z6,no,0.02,no,corr,0
5393,exp_cycles_indvary2_step2_batch_yyy10.pl,s4,no,0.02,no,corr,0
5394,exp_cycles_indvary2_step2_batch_yyy10.pl,z5,no,0.02,no,corr,0
5395,exp_cycles_indvary2_step2_batch_yyy10.pl,q1,yes,76.26,yes,corr,20
5396,exp_cycles_indvary2_step2_batch_yyy10.pl,y6,no,0.02,no,corr,0
5397,exp_cycles_indvary2_step2_batch_yyy10.pl,w3,no,0.02,no,corr,0
5398,exp_cycles_indvary2_step2_batch_yyy10.pl,p6,no,0.02,no,corr,0
5399,exp_cycles_indvary2_step2_batch_yyy10.pl,y2,yes,9.23,yes,corr,12
5400,exp_cycles_indvary2_step2_batch_yyy10.pl,x1,yes,345.67,yes,corr,21
5401,exp_cycles_indvary2_step3_batch_yyy01.pl,a6,no,0.09,no,corr,0
5402,exp_cycles_indvary2_step3_batch_yyy01.pl,x7,no,0.03,no,corr,0
5403,exp_cycles_indvary2_step3_batch_yyy01.pl,w1,yes,0.05,yes,corr,1
5404,exp_cycles_indvary2_step3_batch_yyy01.pl,t7,no,0.03,no,corr,0
5405,exp_cycles_indvary2_step3_batch_yyy01.pl,e3,no,0.03,no,corr,0
5406,exp_cycles_indvary2_step3_batch_yyy01.pl,s1,yes,0.05,yes,corr,1
5407,exp_cycles_indvary2_step3_batch_yyy01.pl,y2,no,0.03,no,corr,0
5408,exp_cycles_indvary2_step3_batch_yyy01.pl,u2,no,0.03,no,corr,0
5409,exp_cycles_indvary2_step3_batch_yyy01.pl,p7,no,0.03,no,corr,0
5410,exp_cycles_indvary2_step3_batch_yyy01.pl,p5,no,0.03,no,corr,0
5411,exp_cycles_indvary2_step3_batch_yyy02.pl,e1,,600,no,TIMEOUT,22
5412,exp_cycles_indvary2_step3_batch_yyy02.pl,r6,no,0.03,no,corr,0
5413,exp_cycles_indvary2_step3_batch_yyy02.pl,c5,no,0.03,no,corr,0
5414,exp_cycles_indvary2_step3_batch_yyy02.pl,x7,no,0.02,no,corr,0
5415,exp_cycles_indvary2_step3_batch_yyy02.pl,w4,no,0.02,no,corr,0
5416,exp_cycles_indvary2_step3_batch_yyy02.pl,z2,yes,0.05,yes,corr,1
5417,exp_cycles_indvary2_step3_batch_yyy02.pl,p2,yes,0.05,yes,corr,1
5418,exp_cycles_indvary2_step3_batch_yyy02.pl,a3,,600,no,TIMEOUT,21
5419,exp_cycles_indvary2_step3_batch_yyy02.pl,y3,no,0.03,no,corr,0
5420,exp_cycles_indvary2_step3_batch_yyy02.pl,r5,no,0.02,no,corr,0
5421,exp_cycles_indvary2_step3_batch_yyy03.pl,u1,yes,0.15,yes,corr,1
5422,exp_cycles_indvary2_step3_batch_yyy03.pl,u7,no,0.03,no,corr,0
5423,exp_cycles_indvary2_step3_batch_yyy03.pl,s5,no,0.02,no,corr,0
5424,exp_cycles_indvary2_step3_batch_yyy03.pl,c2,,600,yes,TIMEOUT,16
5425,exp_cycles_indvary2_step3_batch_yyy03.pl,p3,,600,yes,TIMEOUT,13
5426,exp_cycles_indvary2_step3_batch_yyy03.pl,t2,,600,no,TIMEOUT,25
5427,exp_cycles_indvary2_step3_batch_yyy03.pl,p2,yes,0.05,yes,corr,1
5428,exp_cycles_indvary2_step3_batch_yyy03.pl,x1,yes,0.05,yes,corr,1
5429,exp_cycles_indvary2_step3_batch_yyy03.pl,r7,no,0.03,no,corr,0
5430,exp_cycles_indvary2_step3_batch_yyy03.pl,r3,yes,0.23,yes,corr,2
5431,exp_cycles_indvary2_step3_batch_yyy04.pl,s4,no,0.13,no,corr,0
5432,exp_cycles_indvary2_step3_batch_yyy04.pl,q6,no,0.03,no,corr,0
5433,exp_cycles_indvary2_step3_batch_yyy04.pl,p5,no,0.03,no,corr,0
5434,exp_cycles_indvary2_step3_batch_yyy04.pl,r6,no,0.03,no,corr,0
5435,exp_cycles_indvary2_step3_batch_yyy04.pl,z1,no,0.03,no,corr,0
5436,exp_cycles_indvary2_step3_batch_yyy04.pl,z3,no,0.03,no,corr,0
5437,exp_cycles_indvary2_step3_batch_yyy04.pl,t1,yes,0.05,yes,corr,1
5438,exp_cycles_indvary2_step3_batch_yyy04.pl,y6,no,0.03,no,corr,0
5439,exp_cycles_indvary2_step3_batch_yyy04.pl,u3,no,0.03,no,corr,0
5440,exp_cycles_indvary2_step3_batch_yyy04.pl,r4,no,0.03,no,corr,0
5441,exp_cycles_indvary2_step3_batch_yyy05.pl,v7,no,0.1,no,corr,0
5442,exp_cycles_indvary2_step3_batch_yyy05.pl,q5,no,0.03,no,corr,0
5443,exp_cycles_indvary2_step3_batch_yyy05.pl,x7,no,0.03,no,corr,0
5444,exp_cycles_indvary2_step3_batch_yyy05.pl,r5,no,0.03,no,corr,0
5445,exp_cycles_indvary2_step3_batch_yyy05.pl,d2,,600,no,TIMEOUT,27
5446,exp_cycles_indvary2_step3_batch_yyy05.pl,v3,no,0.03,no,corr,0
5447,exp_cycles_indvary2_step3_batch_yyy05.pl,w5,no,0.03,no,corr,0
5448,exp_cycles_indvary2_step3_batch_yyy05.pl,u7,no,0.03,no,corr,0
5449,exp_cycles_indvary2_step3_batch_yyy05.pl,c2,yes,0.26,yes,corr,2
5450,exp_cycles_indvary2_step3_batch_yyy05.pl,a5,no,0.03,no,corr,0
5451,exp_cycles_indvary2_step3_batch_yyy06.pl,c3,,600,yes,TIMEOUT,14
5452,exp_cycles_indvary2_step3_batch_yyy06.pl,w2,no,0.03,no,corr,0
5453,exp_cycles_indvary2_step3_batch_yyy06.pl,a5,no,0.03,no,corr,0
5454,exp_cycles_indvary2_step3_batch_yyy06.pl,x2,yes,0.05,yes,corr,1
5455,exp_cycles_indvary2_step3_batch_yyy06.pl,x5,no,0.03,no,corr,0
5456,exp_cycles_indvary2_step3_batch_yyy06.pl,e3,no,0.03,no,corr,0
5457,exp_cycles_indvary2_step3_batch_yyy06.pl,y1,yes,0.05,yes,corr,1
5458,exp_cycles_indvary2_step3_batch_yyy06.pl,f4,no,0.03,no,corr,0
5459,exp_cycles_indvary2_step3_batch_yyy06.pl,q1,yes,0.05,yes,corr,1
5460,exp_cycles_indvary2_step3_batch_yyy06.pl,q2,no,0.03,no,corr,0
5461,exp_cycles_indvary2_step3_batch_yyy07.pl,d4,no,0.07,no,corr,0
5462,exp_cycles_indvary2_step3_batch_yyy07.pl,d3,no,0.03,no,corr,0
5463,exp_cycles_indvary2_step3_batch_yyy07.pl,b1,yes,0.05,yes,corr,1
5464,exp_cycles_indvary2_step3_batch_yyy07.pl,r5,no,0.03,no,corr,0
5465,exp_cycles_indvary2_step3_batch_yyy07.pl,d2,,600,no,TIMEOUT,19
5466,exp_cycles_indvary2_step3_batch_yyy07.pl,r2,no,0.03,no,corr,0
5467,exp_cycles_indvary2_step3_batch_yyy07.pl,x4,no,0.03,no,corr,0
5468,exp_cycles_indvary2_step3_batch_yyy07.pl,p6,no,0.03,no,corr,0
5469,exp_cycles_indvary2_step3_batch_yyy07.pl,u6,no,0.03,no,corr,0
5470,exp_cycles_indvary2_step3_batch_yyy07.pl,d5,no,0.03,no,corr,0
5471,exp_cycles_indvary2_step3_batch_yyy08.pl,b2,,600,no,TIMEOUT,20
5472,exp_cycles_indvary2_step3_batch_yyy08.pl,w7,no,0.03,no,corr,0
5473,exp_cycles_indvary2_step3_batch_yyy08.pl,a5,no,0.03,no,corr,0
5474,exp_cycles_indvary2_step3_batch_yyy08.pl,q4,no,0.03,no,corr,0
5475,exp_cycles_indvary2_step3_batch_yyy08.pl,t2,yes,0.26,yes,corr,2
5476,exp_cycles_indvary2_step3_batch_yyy08.pl,f4,no,0.03,no,corr,0
5477,exp_cycles_indvary2_step3_batch_yyy08.pl,e2,yes,0.06,yes,corr,1
5478,exp_cycles_indvary2_step3_batch_yyy08.pl,r2,yes,0.57,yes,corr,3
5479,exp_cycles_indvary2_step3_batch_yyy08.pl,r7,no,0.03,no,corr,0
5480,exp_cycles_indvary2_step3_batch_yyy08.pl,a1,,600,no,TIMEOUT,23
5481,exp_cycles_indvary2_step3_batch_yyy09.pl,t5,no,0.12,no,corr,0
5482,exp_cycles_indvary2_step3_batch_yyy09.pl,z6,no,0.03,no,corr,0
5483,exp_cycles_indvary2_step3_batch_yyy09.pl,v7,no,0.03,no,corr,0
5484,exp_cycles_indvary2_step3_batch_yyy09.pl,r6,no,0.03,no,corr,0
5485,exp_cycles_indvary2_step3_batch_yyy09.pl,s5,no,0.03,no,corr,0
5486,exp_cycles_indvary2_step3_batch_yyy09.pl,v4,no,0.03,no,corr,0
5487,exp_cycles_indvary2_step3_batch_yyy09.pl,y1,no,0.03,no,corr,0
5488,exp_cycles_indvary2_step3_batch_yyy09.pl,x6,no,0.03,no,corr,0
5489,exp_cycles_indvary2_step3_batch_yyy09.pl,r3,no,0.03,no,corr,0
5490,exp_cycles_indvary2_step3_batch_yyy09.pl,y5,no,0.03,no,corr,0
5491,exp_cycles_indvary2_step3_batch_yyy10.pl,c3,,600,no,TIMEOUT,19
5492,exp_cycles_indvary2_step3_batch_yyy10.pl,b3,,600,no,TIMEOUT,18
5493,exp_cycles_indvary2_step3_batch_yyy10.pl,w1,yes,0.05,yes,corr,1
5494,exp_cycles_indvary2_step3_batch_yyy10.pl,f2,,600,no,TIMEOUT,21
5495,exp_cycles_indvary2_step3_batch_yyy10.pl,p7,no,0.03,no,corr,0
5496,exp_cycles_indvary2_step3_batch_yyy10.pl,x3,no,0.03,no,corr,0
5497,exp_cycles_indvary2_step3_batch_yyy10.pl,s1,,600,no,TIMEOUT,19
5498,exp_cycles_indvary2_step3_batch_yyy10.pl,r1,yes,0.05,yes,corr,1
5499,exp_cycles_indvary2_step3_batch_yyy10.pl,s7,no,0.02,no,corr,0
5500,exp_cycles_indvary2_step3_batch_yyy10.pl,r7,no,0.02,no,corr,0
5501,exp_cycles_indvary2_step4_batch_yyy01.pl,p7,no,0.57,no,corr,0
5502,exp_cycles_indvary2_step4_batch_yyy01.pl,w2,yes,0.06,yes,corr,1
5503,exp_cycles_indvary2_step4_batch_yyy01.pl,w5,no,0.03,no,corr,0
5504,exp_cycles_indvary2_step4_batch_yyy01.pl,q5,no,0.03,no,corr,0
5505,exp_cycles_indvary2_step4_batch_yyy01.pl,c2,,600,no,TIMEOUT,26
5506,exp_cycles_indvary2_step4_batch_yyy01.pl,x7,no,0.03,no,corr,0
5507,exp_cycles_indvary2_step4_batch_yyy01.pl,e3,no,0.03,no,corr,0
5508,exp_cycles_indvary2_step4_batch_yyy01.pl,s1,yes,0.06,yes,corr,1
5509,exp_cycles_indvary2_step4_batch_yyy01.pl,a1,,600,no,TIMEOUT,25
5510,exp_cycles_indvary2_step4_batch_yyy01.pl,a2,,600,no,TIMEOUT,23
5511,exp_cycles_indvary2_step4_batch_yyy02.pl,p4,no,0.09,no,corr,0
5512,exp_cycles_indvary2_step4_batch_yyy02.pl,u7,no,0.03,no,corr,0
5513,exp_cycles_indvary2_step4_batch_yyy02.pl,q5,no,0.03,no,corr,0
5514,exp_cycles_indvary2_step4_batch_yyy02.pl,e4,no,0.03,no,corr,0
5515,exp_cycles_indvary2_step4_batch_yyy02.pl,p2,yes,0.06,yes,corr,1
5516,exp_cycles_indvary2_step4_batch_yyy02.pl,x6,no,0.03,no,corr,0
5517,exp_cycles_indvary2_step4_batch_yyy02.pl,u2,yes,0.06,yes,corr,1
5518,exp_cycles_indvary2_step4_batch_yyy02.pl,p1,yes,0.06,yes,corr,1
5519,exp_cycles_indvary2_step4_batch_yyy02.pl,u1,no,0.03,no,corr,0
5520,exp_cycles_indvary2_step4_batch_yyy02.pl,r6,no,0.03,no,corr,0
5521,exp_cycles_indvary2_step4_batch_yyy03.pl,w7,no,0.07,no,corr,0
5522,exp_cycles_indvary2_step4_batch_yyy03.pl,x3,no,0.03,no,corr,0
5523,exp_cycles_indvary2_step4_batch_yyy03.pl,u4,no,0.03,no,corr,0
5524,exp_cycles_indvary2_step4_batch_yyy03.pl,u7,no,0.03,no,corr,0
5525,exp_cycles_indvary2_step4_batch_yyy03.pl,y3,no,0.03,no,corr,0
5526,exp_cycles_indvary2_step4_batch_yyy03.pl,x1,yes,0.06,yes,corr,1
5527,exp_cycles_indvary2_step4_batch_yyy03.pl,t5,no,0.03,no,corr,0
5528,exp_cycles_indvary2_step4_batch_yyy03.pl,s3,no,0.03,no,corr,0
5529,exp_cycles_indvary2_step4_batch_yyy03.pl,v4,no,0.03,no,corr,0
5530,exp_cycles_indvary2_step4_batch_yyy03.pl,e3,no,0.03,no,corr,0
5531,exp_cycles_indvary2_step4_batch_yyy04.pl,d4,no,0.09,no,corr,0
5532,exp_cycles_indvary2_step4_batch_yyy04.pl,f5,no,0.03,no,corr,0
5533,exp_cycles_indvary2_step4_batch_yyy04.pl,e4,no,0.03,no,corr,0
5534,exp_cycles_indvary2_step4_batch_yyy04.pl,a3,,600,no,TIMEOUT,22
5535,exp_cycles_indvary2_step4_batch_yyy04.pl,x1,yes,0.07,yes,corr,1
5536,exp_cycles_indvary2_step4_batch_yyy04.pl,b6,no,0.03,no,corr,0
5537,exp_cycles_indvary2_step4_batch_yyy04.pl,u5,no,0.03,no,corr,0
5538,exp_cycles_indvary2_step4_batch_yyy04.pl,u6,no,0.03,no,corr,0
5539,exp_cycles_indvary2_step4_batch_yyy04.pl,t2,yes,0.07,yes,corr,1
5540,exp_cycles_indvary2_step4_batch_yyy04.pl,c6,no,0.03,no,corr,0
5541,exp_cycles_indvary2_step4_batch_yyy05.pl,a6,no,0.1,no,corr,0
5542,exp_cycles_indvary2_step4_batch_yyy05.pl,e1,,600,no,TIMEOUT,21
5543,exp_cycles_indvary2_step4_batch_yyy05.pl,p5,no,0.03,no,corr,0
5544,exp_cycles_indvary2_step4_batch_yyy05.pl,f1,yes,0.07,yes,corr,1
5545,exp_cycles_indvary2_step4_batch_yyy05.pl,w1,yes,0.06,yes,corr,1
5546,exp_cycles_indvary2_step4_batch_yyy05.pl,c6,no,0.03,no,corr,0
5547,exp_cycles_indvary2_step4_batch_yyy05.pl,v4,no,0.03,no,corr,0
5548,exp_cycles_indvary2_step4_batch_yyy05.pl,s7,no,0.03,no,corr,0
5549,exp_cycles_indvary2_step4_batch_yyy05.pl,v3,no,0.03,no,corr,0
5550,exp_cycles_indvary2_step4_batch_yyy05.pl,a2,,600,yes,TIMEOUT,12
5551,exp_cycles_indvary2_step4_batch_yyy06.pl,t4,no,0.12,no,corr,0
5552,exp_cycles_indvary2_step4_batch_yyy06.pl,e1,,600,no,TIMEOUT,23
5553,exp_cycles_indvary2_step4_batch_yyy06.pl,p5,no,0.03,no,corr,0
5554,exp_cycles_indvary2_step4_batch_yyy06.pl,u7,no,0.03,no,corr,0
5555,exp_cycles_indvary2_step4_batch_yyy06.pl,s5,no,0.03,no,corr,0
5556,exp_cycles_indvary2_step4_batch_yyy06.pl,x7,no,0.03,no,corr,0
5557,exp_cycles_indvary2_step4_batch_yyy06.pl,q3,yes,0.07,yes,corr,1
5558,exp_cycles_indvary2_step4_batch_yyy06.pl,a1,,600,no,TIMEOUT,24
5559,exp_cycles_indvary2_step4_batch_yyy06.pl,d1,,600,no,TIMEOUT,29
5560,exp_cycles_indvary2_step4_batch_yyy06.pl,q7,no,0.03,no,corr,0
5561,exp_cycles_indvary2_step4_batch_yyy07.pl,c3,,600,yes,TIMEOUT,14
5562,exp_cycles_indvary2_step4_batch_yyy07.pl,v2,yes,0.07,yes,corr,1
5563,exp_cycles_indvary2_step4_batch_yyy07.pl,p4,no,0.03,no,corr,0
5564,exp_cycles_indvary2_step4_batch_yyy07.pl,a5,no,0.03,no,corr,0
5565,exp_cycles_indvary2_step4_batch_yyy07.pl,e4,no,0.03,no,corr,0
5566,exp_cycles_indvary2_step4_batch_yyy07.pl,v1,yes,0.07,yes,corr,1
5567,exp_cycles_indvary2_step4_batch_yyy07.pl,e3,no,0.03,no,corr,0
5568,exp_cycles_indvary2_step4_batch_yyy07.pl,f4,no,0.03,no,corr,0
5569,exp_cycles_indvary2_step4_batch_yyy07.pl,u2,no,0.03,no,corr,0
5570,exp_cycles_indvary2_step4_batch_yyy07.pl,q7,no,0.03,no,corr,0
5571,exp_cycles_indvary2_step4_batch_yyy08.pl,y3,no,0.16,no,corr,0
5572,exp_cycles_indvary2_step4_batch_yyy08.pl,v1,yes,0.34,yes,corr,2
5573,exp_cycles_indvary2_step4_batch_yyy08.pl,d2,yes,0.03,yes,corr,0
5574,exp_cycles_indvary2_step4_batch_yyy08.pl,c1,,600,no,TIMEOUT,21
5575,exp_cycles_indvary2_step4_batch_yyy08.pl,c6,no,0.03,no,corr,0
5576,exp_cycles_indvary2_step4_batch_yyy08.pl,z2,no,0.03,no,corr,0
5577,exp_cycles_indvary2_step4_batch_yyy08.pl,e3,no,0.03,no,corr,0
5578,exp_cycles_indvary2_step4_batch_yyy08.pl,r4,no,0.03,no,corr,0
5579,exp_cycles_indvary2_step4_batch_yyy08.pl,e2,,600,no,TIMEOUT,21
5580,exp_cycles_indvary2_step4_batch_yyy08.pl,u2,yes,0.06,yes,corr,1
5581,exp_cycles_indvary2_step4_batch_yyy09.pl,d5,no,0.1,no,corr,0
5582,exp_cycles_indvary2_step4_batch_yyy09.pl,e1,,600,no,TIMEOUT,25
5583,exp_cycles_indvary2_step4_batch_yyy09.pl,x3,no,0.03,no,corr,0
5584,exp_cycles_indvary2_step4_batch_yyy09.pl,d3,no,0.03,no,corr,0
5585,exp_cycles_indvary2_step4_batch_yyy09.pl,v5,no,0.03,no,corr,0
5586,exp_cycles_indvary2_step4_batch_yyy09.pl,x5,no,0.03,no,corr,0
5587,exp_cycles_indvary2_step4_batch_yyy09.pl,r1,yes,0.34,yes,corr,2
5588,exp_cycles_indvary2_step4_batch_yyy09.pl,p2,yes,0.06,yes,corr,1
5589,exp_cycles_indvary2_step4_batch_yyy09.pl,a1,,600,no,TIMEOUT,22
5590,exp_cycles_indvary2_step4_batch_yyy09.pl,f2,,600,no,TIMEOUT,21
5591,exp_cycles_indvary2_step4_batch_yyy10.pl,q4,no,0.09,no,corr,0
5592,exp_cycles_indvary2_step4_batch_yyy10.pl,x2,no,0.03,no,corr,0
5593,exp_cycles_indvary2_step4_batch_yyy10.pl,a3,,600,no,TIMEOUT,23
5594,exp_cycles_indvary2_step4_batch_yyy10.pl,a1,,600,no,TIMEOUT,26
5595,exp_cycles_indvary2_step4_batch_yyy10.pl,t1,yes,0.12,yes,corr,1
5596,exp_cycles_indvary2_step4_batch_yyy10.pl,p1,yes,0.06,yes,corr,1
5597,exp_cycles_indvary2_step4_batch_yyy10.pl,f2,,600,no,TIMEOUT,29
5598,exp_cycles_indvary2_step4_batch_yyy10.pl,y1,yes,0.07,yes,corr,1
5599,exp_cycles_indvary2_step4_batch_yyy10.pl,s1,yes,0.31,yes,corr,2
5600,exp_cycles_indvary2_step4_batch_yyy10.pl,d2,yes,0.33,yes,corr,2
5601,exp_cycles_indvary2_step5_batch_yyy01.pl,x3,no,0.19,no,corr,0
5602,exp_cycles_indvary2_step5_batch_yyy01.pl,e5,no,0.04,no,corr,0
5603,exp_cycles_indvary2_step5_batch_yyy01.pl,q4,no,0.04,no,corr,0
5604,exp_cycles_indvary2_step5_batch_yyy01.pl,p3,yes,0.07,yes,corr,1
5605,exp_cycles_indvary2_step5_batch_yyy01.pl,b5,no,0.04,no,corr,0
5606,exp_cycles_indvary2_step5_batch_yyy01.pl,x1,yes,0.08,yes,corr,1
5607,exp_cycles_indvary2_step5_batch_yyy01.pl,r3,yes,0.07,yes,corr,1
5608,exp_cycles_indvary2_step5_batch_yyy01.pl,q2,yes,0.08,yes,corr,1
5609,exp_cycles_indvary2_step5_batch_yyy01.pl,s5,no,0.04,no,corr,0
