id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min,is_trivial
249,exp_acyclic_depvary_step2_batch_yyy05.pl,z1,yes,0.27,yes,corr,3.0,None,None,None,no
250,exp_acyclic_depvary_step2_batch_yyy05.pl,b1,yes,0.33,yes,corr,0.0,None,None,None,no
251,exp_acyclic_depvary_step2_batch_yyy06.pl,c3,no,0.29,no,corr,0.0,None,None,None,yes
252,exp_acyclic_depvary_step2_batch_yyy06.pl,u1,yes,0.64,yes,corr,1.0,None,None,None,no
253,exp_acyclic_depvary_step2_batch_yyy06.pl,d3,no,0.19,no,corr,0.0,None,None,None,yes
254,exp_acyclic_depvary_step2_batch_yyy06.pl,q4,no,0.23,no,corr,0.0,None,None,None,yes
255,exp_acyclic_depvary_step2_batch_yyy06.pl,x2,no,0.22,no,corr,0.0,None,None,None,yes
256,exp_acyclic_depvary_step2_batch_yyy06.pl,x5,no,0.24,no,corr,0.0,None,None,None,yes
257,exp_acyclic_depvary_step2_batch_yyy06.pl,a1,yes,0.22,yes,corr,0.0,None,None,None,no
258,exp_acyclic_depvary_step2_batch_yyy06.pl,x4,no,0.29,no,corr,0.0,None,None,None,yes
259,exp_acyclic_depvary_step2_batch_yyy06.pl,p5,no,0.34,no,corr,0.0,None,None,None,yes
260,exp_acyclic_depvary_step2_batch_yyy06.pl,x3,no,0.23,no,corr,0.0,None,None,None,yes
261,exp_acyclic_depvary_step2_batch_yyy07.pl,d5,no,0.48,no,corr,0.0,None,None,None,yes
262,exp_acyclic_depvary_step2_batch_yyy07.pl,f1,yes,0.31,yes,corr,3.0,None,None,None,no
263,exp_acyclic_depvary_step2_batch_yyy07.pl,w5,no,0.8,no,corr,0.0,None,None,None,yes
264,exp_acyclic_depvary_step2_batch_yyy07.pl,y3,no,0.52,no,corr,0.0,None,None,None,yes
265,exp_acyclic_depvary_step2_batch_yyy07.pl,x1,yes,0.32,yes,corr,1.0,None,None,None,no
266,exp_acyclic_depvary_step2_batch_yyy07.pl,f2,no,0.19,no,corr,0.0,None,None,None,yes
267,exp_acyclic_depvary_step2_batch_yyy07.pl,c5,no,0.76,no,corr,0.0,None,None,None,yes
268,exp_acyclic_depvary_step2_batch_yyy07.pl,a5,no,0.23,no,corr,0.0,None,None,None,yes
269,exp_acyclic_depvary_step2_batch_yyy07.pl,d1,no,0.28,no,corr,1.0,None,None,None,no
270,exp_acyclic_depvary_step2_batch_yyy07.pl,t1,yes,0.87,yes,corr,3.0,None,None,None,no
271,exp_acyclic_depvary_step2_batch_yyy08.pl,s3,no,0.75,no,corr,0.0,None,None,None,yes
272,exp_acyclic_depvary_step2_batch_yyy08.pl,x3,no,0.45,no,corr,0.0,None,None,None,yes
273,exp_acyclic_depvary_step2_batch_yyy08.pl,s5,no,0.21,no,corr,0.0,None,None,None,yes
274,exp_acyclic_depvary_step2_batch_yyy08.pl,p3,no,0.2,no,corr,0.0,None,None,None,yes
275,exp_acyclic_depvary_step2_batch_yyy08.pl,d2,no,0.27,no,corr,0.0,None,None,None,yes
276,exp_acyclic_depvary_step2_batch_yyy08.pl,z3,no,0.19,no,corr,0.0,None,None,None,yes
277,exp_acyclic_depvary_step2_batch_yyy08.pl,y2,no,0.16,no,corr,0.0,None,None,None,yes
278,exp_acyclic_depvary_step2_batch_yyy08.pl,c6,no,0.28,no,corr,0.0,None,None,None,yes
279,exp_acyclic_depvary_step2_batch_yyy08.pl,z2,no,0.31,no,corr,0.0,None,None,None,yes
280,exp_acyclic_depvary_step2_batch_yyy08.pl,b5,no,0.26,no,corr,0.0,None,None,None,yes
281,exp_acyclic_depvary_step2_batch_yyy09.pl,u5,no,0.24,no,corr,0.0,None,None,None,yes
282,exp_acyclic_depvary_step2_batch_yyy09.pl,t4,no,0.32,no,corr,0.0,None,None,None,yes
283,exp_acyclic_depvary_step2_batch_yyy09.pl,b2,no,0.34,no,corr,4.0,None,None,None,no
284,exp_acyclic_depvary_step2_batch_yyy09.pl,b3,no,0.65,no,corr,0.0,None,None,None,yes
285,exp_acyclic_depvary_step2_batch_yyy09.pl,p4,no,0.36,no,corr,0.0,None,None,None,yes
286,exp_acyclic_depvary_step2_batch_yyy09.pl,b4,no,0.36,no,corr,0.0,None,None,None,yes
287,exp_acyclic_depvary_step2_batch_yyy09.pl,z1,no,0.27,no,corr,0.0,None,None,None,yes
288,exp_acyclic_depvary_step2_batch_yyy09.pl,w4,no,0.22,no,corr,0.0,None,None,None,yes
289,exp_acyclic_depvary_step2_batch_yyy09.pl,d1,yes,0.25,yes,corr,0.0,None,None,None,no
290,exp_acyclic_depvary_step2_batch_yyy09.pl,x4,no,0.22,no,corr,0.0,None,None,None,yes
291,exp_acyclic_depvary_step2_batch_yyy10.pl,u5,no,0.29,no,corr,0.0,None,None,None,yes
292,exp_acyclic_depvary_step2_batch_yyy10.pl,d4,no,0.17,no,corr,0.0,None,None,None,yes
293,exp_acyclic_depvary_step2_batch_yyy10.pl,t3,no,0.24,no,corr,0.0,None,None,None,yes
294,exp_acyclic_depvary_step2_batch_yyy10.pl,v4,no,0.19,no,corr,0.0,None,None,None,yes
295,exp_acyclic_depvary_step2_batch_yyy10.pl,f4,no,0.26,no,corr,0.0,None,None,None,yes
296,exp_acyclic_depvary_step2_batch_yyy10.pl,r2,yes,0.23,yes,corr,1.0,None,None,None,no
297,exp_acyclic_depvary_step2_batch_yyy10.pl,v2,no,0.26,no,corr,0.0,None,None,None,yes
298,exp_acyclic_depvary_step2_batch_yyy10.pl,e1,no,0.26,no,corr,7.0,None,None,None,no
299,exp_acyclic_depvary_step2_batch_yyy10.pl,s1,yes,0.47,yes,corr,1.0,None,None,None,no
300,exp_acyclic_depvary_step2_batch_yyy10.pl,d2,no,0.15,no,corr,0.0,None,None,None,yes
301,exp_acyclic_depvary_step3_batch_yyy01.pl,u1,yes,0.37,yes,corr,1.0,None,None,None,no
302,exp_acyclic_depvary_step3_batch_yyy01.pl,c2,no,0.29,no,corr,4.0,None,None,None,no
303,exp_acyclic_depvary_step3_batch_yyy01.pl,a4,no,0.19,no,corr,0.0,None,None,None,yes
304,exp_acyclic_depvary_step3_batch_yyy01.pl,y1,yes,0.23,yes,corr,7.0,None,None,None,no
305,exp_acyclic_depvary_step3_batch_yyy01.pl,q1,yes,0.18,yes,corr,2.0,None,None,None,no
306,exp_acyclic_depvary_step3_batch_yyy01.pl,a2,no,0.35,no,corr,3.0,None,None,None,no
307,exp_acyclic_depvary_step3_batch_yyy01.pl,s5,no,0.7,no,corr,0.0,None,None,None,yes
308,exp_acyclic_depvary_step3_batch_yyy01.pl,b4,no,0.46,no,corr,0.0,None,None,None,yes
309,exp_acyclic_depvary_step3_batch_yyy01.pl,z3,no,0.21,no,corr,0.0,None,None,None,yes
310,exp_acyclic_depvary_step3_batch_yyy01.pl,a3,no,0.18,no,corr,0.0,None,None,None,yes
311,exp_acyclic_depvary_step3_batch_yyy02.pl,d5,no,0.18,no,corr,0.0,None,None,None,yes
312,exp_acyclic_depvary_step3_batch_yyy02.pl,z5,no,0.23,no,corr,0.0,None,None,None,yes
313,exp_acyclic_depvary_step3_batch_yyy02.pl,b4,no,0.47,no,corr,0.0,None,None,None,yes
314,exp_acyclic_depvary_step3_batch_yyy02.pl,c2,yes,0.3,yes,corr,0.0,None,None,None,no
315,exp_acyclic_depvary_step3_batch_yyy02.pl,r5,no,0.21,no,corr,0.0,None,None,None,yes
316,exp_acyclic_depvary_step3_batch_yyy02.pl,r1,yes,0.24,yes,corr,1.0,None,None,None,no
317,exp_acyclic_depvary_step3_batch_yyy02.pl,p2,yes,0.25,yes,corr,1.0,None,None,None,no
318,exp_acyclic_depvary_step3_batch_yyy02.pl,e2,yes,0.74,yes,corr,5.0,None,None,None,no
319,exp_acyclic_depvary_step3_batch_yyy02.pl,d1,yes,0.43,yes,corr,4.0,None,None,None,no
320,exp_acyclic_depvary_step3_batch_yyy02.pl,q1,no,0.23,no,corr,3.0,None,None,None,no
321,exp_acyclic_depvary_step3_batch_yyy03.pl,p4,no,0.36,no,corr,0.0,None,None,None,yes
322,exp_acyclic_depvary_step3_batch_yyy03.pl,u4,no,0.42,no,corr,0.0,None,None,None,yes
323,exp_acyclic_depvary_step3_batch_yyy03.pl,z1,no,0.21,no,corr,0.0,None,None,None,yes
324,exp_acyclic_depvary_step3_batch_yyy03.pl,c6,no,0.33,no,corr,0.0,None,None,None,yes
325,exp_acyclic_depvary_step3_batch_yyy03.pl,y1,no,0.27,no,corr,0.0,None,None,None,yes
326,exp_acyclic_depvary_step3_batch_yyy03.pl,y2,no,0.21,no,corr,0.0,None,None,None,yes
327,exp_acyclic_depvary_step3_batch_yyy03.pl,e2,no,0.32,no,corr,1.0,None,None,None,no
328,exp_acyclic_depvary_step3_batch_yyy03.pl,r3,no,0.6,no,corr,0.0,None,None,None,yes
329,exp_acyclic_depvary_step3_batch_yyy03.pl,f2,no,0.24,no,corr,1.0,None,None,None,no
330,exp_acyclic_depvary_step3_batch_yyy03.pl,q2,no,0.45,no,corr,6.0,None,None,None,no
331,exp_acyclic_depvary_step3_batch_yyy04.pl,t5,no,0.29,no,corr,0.0,None,None,None,yes
332,exp_acyclic_depvary_step3_batch_yyy04.pl,s4,no,0.43,no,corr,0.0,None,None,None,yes
333,exp_acyclic_depvary_step3_batch_yyy04.pl,u4,no,0.29,no,corr,0.0,None,None,None,yes
334,exp_acyclic_depvary_step3_batch_yyy04.pl,c5,no,0.2,no,corr,0.0,None,None,None,yes
335,exp_acyclic_depvary_step3_batch_yyy04.pl,e4,no,0.26,no,corr,0.0,None,None,None,yes
336,exp_acyclic_depvary_step3_batch_yyy04.pl,w1,no,0.25,no,corr,3.0,None,None,None,no
337,exp_acyclic_depvary_step3_batch_yyy04.pl,s1,yes,0.37,yes,corr,2.0,None,None,None,no
338,exp_acyclic_depvary_step3_batch_yyy04.pl,z3,no,0.24,no,corr,0.0,None,None,None,yes
339,exp_acyclic_depvary_step3_batch_yyy04.pl,r3,no,0.49,no,corr,0.0,None,None,None,yes
340,exp_acyclic_depvary_step3_batch_yyy04.pl,q2,yes,0.52,yes,corr,1.0,None,None,None,no
341,exp_acyclic_depvary_step3_batch_yyy05.pl,e1,yes,0.32,yes,corr,1.0,None,None,None,no
342,exp_acyclic_depvary_step3_batch_yyy05.pl,f1,yes,0.24,yes,corr,1.0,None,None,None,no
343,exp_acyclic_depvary_step3_batch_yyy05.pl,c5,no,0.26,no,corr,0.0,None,None,None,yes
344,exp_acyclic_depvary_step3_batch_yyy05.pl,r4,no,0.32,no,corr,0.0,None,None,None,yes
345,exp_acyclic_depvary_step3_batch_yyy05.pl,a3,no,0.37,no,corr,0.0,None,None,None,yes
346,exp_acyclic_depvary_step3_batch_yyy05.pl,x1,yes,0.3,yes,corr,1.0,None,None,None,no
347,exp_acyclic_depvary_step3_batch_yyy05.pl,s5,no,0.23,no,corr,0.0,None,None,None,yes
348,exp_acyclic_depvary_step3_batch_yyy05.pl,b4,no,0.21,no,corr,0.0,None,None,None,yes
349,exp_acyclic_depvary_step3_batch_yyy05.pl,r5,no,0.25,no,corr,0.0,None,None,None,yes
350,exp_acyclic_depvary_step3_batch_yyy05.pl,e4,no,0.23,no,corr,0.0,None,None,None,yes
351,exp_acyclic_depvary_step3_batch_yyy06.pl,c4,no,0.25,no,corr,0.0,None,None,None,yes
352,exp_acyclic_depvary_step3_batch_yyy06.pl,u4,no,0.32,no,corr,0.0,None,None,None,yes
353,exp_acyclic_depvary_step3_batch_yyy06.pl,a1,no,0.74,no,corr,14.0,None,None,None,no
354,exp_acyclic_depvary_step3_batch_yyy06.pl,u2,no,0.31,no,corr,0.0,None,None,None,yes
355,exp_acyclic_depvary_step3_batch_yyy06.pl,x4,no,0.24,no,corr,0.0,None,None,None,yes
356,exp_acyclic_depvary_step3_batch_yyy06.pl,z5,no,0.31,no,corr,0.0,None,None,None,yes
357,exp_acyclic_depvary_step3_batch_yyy06.pl,e1,yes,0.44,yes,corr,0.0,None,None,None,no
358,exp_acyclic_depvary_step3_batch_yyy06.pl,x5,no,0.55,no,corr,0.0,None,None,None,yes
359,exp_acyclic_depvary_step3_batch_yyy06.pl,c6,no,0.92,no,corr,0.0,None,None,None,yes
360,exp_acyclic_depvary_step3_batch_yyy06.pl,b5,no,0.57,no,corr,0.0,None,None,None,yes
361,exp_acyclic_depvary_step3_batch_yyy07.pl,w2,no,0.23,no,corr,0.0,None,None,None,yes
362,exp_acyclic_depvary_step3_batch_yyy07.pl,q5,no,0.67,no,corr,0.0,None,None,None,yes
363,exp_acyclic_depvary_step3_batch_yyy07.pl,c2,yes,0.25,yes,corr,1.0,None,None,None,no
364,exp_acyclic_depvary_step3_batch_yyy07.pl,x2,yes,0.2,yes,corr,2.0,None,None,None,no
365,exp_acyclic_depvary_step3_batch_yyy07.pl,e4,no,0.34,no,corr,0.0,None,None,None,yes
366,exp_acyclic_depvary_step3_batch_yyy07.pl,a1,yes,0.3,yes,corr,2.0,None,None,None,no
367,exp_acyclic_depvary_step3_batch_yyy07.pl,t4,no,0.26,no,corr,0.0,None,None,None,yes
368,exp_acyclic_depvary_step3_batch_yyy07.pl,s3,no,0.22,no,corr,0.0,None,None,None,yes
369,exp_acyclic_depvary_step3_batch_yyy07.pl,r3,no,0.17,no,corr,0.0,None,None,None,yes
370,exp_acyclic_depvary_step3_batch_yyy07.pl,q1,no,0.42,no,corr,0.0,None,None,None,yes
371,exp_acyclic_depvary_step3_batch_yyy08.pl,d4,no,0.41,no,corr,0.0,None,None,None,yes
372,exp_acyclic_depvary_step3_batch_yyy08.pl,w2,yes,0.19,yes,corr,1.0,None,None,None,no
373,exp_acyclic_depvary_step3_batch_yyy08.pl,a5,no,0.25,no,corr,0.0,None,None,None,yes
374,exp_acyclic_depvary_step3_batch_yyy08.pl,y3,no,0.18,no,corr,0.0,None,None,None,yes
375,exp_acyclic_depvary_step3_batch_yyy08.pl,c6,no,0.19,no,corr,0.0,None,None,None,yes
376,exp_acyclic_depvary_step3_batch_yyy08.pl,q3,no,0.28,no,corr,0.0,None,None,None,yes
377,exp_acyclic_depvary_step3_batch_yyy08.pl,u2,no,0.17,no,corr,0.0,None,None,None,yes
378,exp_acyclic_depvary_step3_batch_yyy08.pl,y5,no,0.25,no,corr,0.0,None,None,None,yes
379,exp_acyclic_depvary_step3_batch_yyy08.pl,f4,no,0.31,no,corr,0.0,None,None,None,yes
380,exp_acyclic_depvary_step3_batch_yyy08.pl,z3,no,0.27,no,corr,0.0,None,None,None,yes
381,exp_acyclic_depvary_step3_batch_yyy09.pl,b3,no,0.49,no,corr,0.0,None,None,None,yes
382,exp_acyclic_depvary_step3_batch_yyy09.pl,d4,no,0.2,no,corr,0.0,None,None,None,yes
383,exp_acyclic_depvary_step3_batch_yyy09.pl,w5,no,0.24,no,corr,0.0,None,None,None,yes
384,exp_acyclic_depvary_step3_batch_yyy09.pl,b1,no,0.23,no,corr,4.0,None,None,None,no
385,exp_acyclic_depvary_step3_batch_yyy09.pl,a4,no,0.28,no,corr,0.0,None,None,None,yes
386,exp_acyclic_depvary_step3_batch_yyy09.pl,p3,no,0.84,no,corr,0.0,None,None,None,yes
387,exp_acyclic_depvary_step3_batch_yyy09.pl,e3,no,0.45,no,corr,0.0,None,None,None,yes
388,exp_acyclic_depvary_step3_batch_yyy09.pl,r1,yes,0.72,yes,corr,3.0,None,None,None,no
389,exp_acyclic_depvary_step3_batch_yyy09.pl,e2,yes,0.22,yes,corr,5.0,None,None,None,no
390,exp_acyclic_depvary_step3_batch_yyy09.pl,d1,yes,0.29,yes,corr,6.0,None,None,None,no
391,exp_acyclic_depvary_step3_batch_yyy10.pl,s3,no,0.7,no,corr,0.0,None,None,None,yes
392,exp_acyclic_depvary_step3_batch_yyy10.pl,b3,no,0.44,no,corr,0.0,None,None,None,yes
393,exp_acyclic_depvary_step3_batch_yyy10.pl,e1,yes,0.25,yes,corr,3.0,None,None,None,no
394,exp_acyclic_depvary_step3_batch_yyy10.pl,t2,no,0.4,no,corr,7.0,None,None,None,no
395,exp_acyclic_depvary_step3_batch_yyy10.pl,e3,no,0.2,no,corr,0.0,None,None,None,yes
396,exp_acyclic_depvary_step3_batch_yyy10.pl,u5,no,0.27,no,corr,0.0,None,None,None,yes
397,exp_acyclic_depvary_step3_batch_yyy10.pl,d5,no,0.29,no,corr,0.0,None,None,None,yes
398,exp_acyclic_depvary_step3_batch_yyy10.pl,e2,no,0.23,no,corr,4.0,None,None,None,no
399,exp_acyclic_depvary_step3_batch_yyy10.pl,r3,no,0.22,no,corr,0.0,None,None,None,yes
400,exp_acyclic_depvary_step3_batch_yyy10.pl,d1,no,0.4,no,corr,8.0,None,None,None,no
401,exp_acyclic_depvary_step4_batch_yyy01.pl,b3,yes,0.27,yes,corr,0.0,None,None,None,no
402,exp_acyclic_depvary_step4_batch_yyy01.pl,u1,no,0.23,no,corr,3.0,None,None,None,no
403,exp_acyclic_depvary_step4_batch_yyy01.pl,d3,no,0.2,no,corr,0.0,None,None,None,yes
404,exp_acyclic_depvary_step4_batch_yyy01.pl,q5,no,0.26,no,corr,0.0,None,None,None,yes
405,exp_acyclic_depvary_step4_batch_yyy01.pl,c2,yes,0.3,yes,corr,2.0,None,None,None,no
406,exp_acyclic_depvary_step4_batch_yyy01.pl,f5,no,0.21,no,corr,0.0,None,None,None,yes
407,exp_acyclic_depvary_step4_batch_yyy01.pl,w1,no,0.34,no,corr,0.0,None,None,None,yes
408,exp_acyclic_depvary_step4_batch_yyy01.pl,s1,yes,0.45,yes,corr,1.0,None,None,None,no
409,exp_acyclic_depvary_step4_batch_yyy01.pl,x1,no,0.22,no,corr,6.0,None,None,None,no
410,exp_acyclic_depvary_step4_batch_yyy01.pl,f2,yes,0.42,yes,corr,1.0,None,None,None,no
411,exp_acyclic_depvary_step4_batch_yyy02.pl,u1,yes,0.45,yes,corr,1.0,None,None,None,no
412,exp_acyclic_depvary_step4_batch_yyy02.pl,y3,no,0.24,no,corr,0.0,None,None,None,yes
413,exp_acyclic_depvary_step4_batch_yyy02.pl,d2,yes,0.31,yes,corr,4.0,None,None,None,no
414,exp_acyclic_depvary_step4_batch_yyy02.pl,y5,no,0.35,no,corr,0.0,None,None,None,yes
415,exp_acyclic_depvary_step4_batch_yyy02.pl,w3,no,0.25,no,corr,0.0,None,None,None,yes
416,exp_acyclic_depvary_step4_batch_yyy02.pl,b3,yes,0.31,yes,corr,1.0,None,None,None,no
417,exp_acyclic_depvary_step4_batch_yyy02.pl,y4,no,0.59,no,corr,0.0,None,None,None,yes
418,exp_acyclic_depvary_step4_batch_yyy02.pl,e2,yes,0.23,yes,corr,4.0,None,None,None,no
419,exp_acyclic_depvary_step4_batch_yyy02.pl,t1,no,0.83,no,corr,0.0,None,None,None,yes
420,exp_acyclic_depvary_step4_batch_yyy02.pl,q1,yes,0.27,yes,corr,3.0,None,None,None,no
421,exp_acyclic_depvary_step4_batch_yyy03.pl,b2,yes,0.36,yes,corr,2.0,None,None,None,no
422,exp_acyclic_depvary_step4_batch_yyy03.pl,p5,no,0.6,no,corr,0.0,None,None,None,yes
423,exp_acyclic_depvary_step4_batch_yyy03.pl,d3,no,0.69,no,corr,0.0,None,None,None,yes
424,exp_acyclic_depvary_step4_batch_yyy03.pl,t3,no,0.72,no,corr,0.0,None,None,None,yes
425,exp_acyclic_depvary_step4_batch_yyy03.pl,u3,no,0.35,no,corr,0.0,None,None,None,yes
426,exp_acyclic_depvary_step4_batch_yyy03.pl,s1,no,0.26,no,corr,0.0,None,None,None,yes
427,exp_acyclic_depvary_step4_batch_yyy03.pl,q3,yes,0.28,yes,corr,2.0,None,None,None,no
428,exp_acyclic_depvary_step4_batch_yyy03.pl,b6,no,0.21,no,corr,0.0,None,None,None,yes
429,exp_acyclic_depvary_step4_batch_yyy03.pl,c3,no,0.19,no,corr,1.0,None,None,None,no
430,exp_acyclic_depvary_step4_batch_yyy03.pl,t4,no,0.32,no,corr,0.0,None,None,None,yes
431,exp_acyclic_depvary_step4_batch_yyy04.pl,u5,no,0.58,no,corr,0.0,None,None,None,yes
432,exp_acyclic_depvary_step4_batch_yyy04.pl,b2,yes,0.2,yes,corr,0.0,None,None,None,no
433,exp_acyclic_depvary_step4_batch_yyy04.pl,d4,no,0.22,no,corr,0.0,None,None,None,yes
434,exp_acyclic_depvary_step4_batch_yyy04.pl,b4,no,0.22,no,corr,0.0,None,None,None,yes
435,exp_acyclic_depvary_step4_batch_yyy04.pl,p3,no,30.72,no,corr,21.0,None,None,None,no
436,exp_acyclic_depvary_step4_batch_yyy04.pl,y1,no,1.15,no,corr,12.0,None,None,None,no
437,exp_acyclic_depvary_step4_batch_yyy04.pl,b6,no,0.14,no,corr,0.0,None,None,None,yes
438,exp_acyclic_depvary_step4_batch_yyy04.pl,q1,no,0.29,no,corr,3.0,None,None,None,no
439,exp_acyclic_depvary_step4_batch_yyy04.pl,x2,yes,0.49,yes,corr,1.0,None,None,None,no
440,exp_acyclic_depvary_step4_batch_yyy04.pl,f5,no,0.32,no,corr,0.0,None,None,None,yes
441,exp_acyclic_depvary_step4_batch_yyy05.pl,t4,no,0.19,no,corr,0.0,None,None,None,yes
442,exp_acyclic_depvary_step4_batch_yyy05.pl,p5,no,0.31,no,corr,0.0,None,None,None,yes
443,exp_acyclic_depvary_step4_batch_yyy05.pl,t3,no,0.48,no,corr,0.0,None,None,None,yes
444,exp_acyclic_depvary_step4_batch_yyy05.pl,y1,no,0.21,no,corr,3.0,None,None,None,no
445,exp_acyclic_depvary_step4_batch_yyy05.pl,a3,no,0.23,no,corr,1.0,None,None,None,no
446,exp_acyclic_depvary_step4_batch_yyy05.pl,x4,no,0.23,no,corr,0.0,None,None,None,yes
447,exp_acyclic_depvary_step4_batch_yyy05.pl,v5,no,0.33,no,corr,0.0,None,None,None,yes
448,exp_acyclic_depvary_step4_batch_yyy05.pl,w5,no,0.2,no,corr,0.0,None,None,None,yes
449,exp_acyclic_depvary_step4_batch_yyy05.pl,c6,no,0.27,no,corr,0.0,None,None,None,yes
450,exp_acyclic_depvary_step4_batch_yyy05.pl,z2,yes,0.22,yes,corr,1.0,None,None,None,no
451,exp_acyclic_depvary_step4_batch_yyy06.pl,b3,no,0.26,no,corr,1.0,None,None,None,no
452,exp_acyclic_depvary_step4_batch_yyy06.pl,z5,no,0.4,no,corr,0.0,None,None,None,yes
453,exp_acyclic_depvary_step4_batch_yyy06.pl,c2,yes,0.22,yes,corr,0.0,None,None,None,no
454,exp_acyclic_depvary_step4_batch_yyy06.pl,x2,no,0.23,no,corr,4.0,None,None,None,no
455,exp_acyclic_depvary_step4_batch_yyy06.pl,z4,no,0.19,no,corr,0.0,None,None,None,yes
456,exp_acyclic_depvary_step4_batch_yyy06.pl,v4,no,0.21,no,corr,0.0,None,None,None,yes
457,exp_acyclic_depvary_step4_batch_yyy06.pl,r3,no,0.28,no,corr,3.0,None,None,None,no
458,exp_acyclic_depvary_step4_batch_yyy06.pl,u2,no,0.2,no,corr,0.0,None,None,None,yes
459,exp_acyclic_depvary_step4_batch_yyy06.pl,a2,yes,0.24,yes,corr,1.0,None,None,None,no
460,exp_acyclic_depvary_step4_batch_yyy06.pl,w3,no,0.21,no,corr,0.0,None,None,None,yes
461,exp_acyclic_depvary_step4_batch_yyy07.pl,u5,no,0.15,no,corr,0.0,None,None,None,yes
462,exp_acyclic_depvary_step4_batch_yyy07.pl,t5,no,0.21,no,corr,0.0,None,None,None,yes
463,exp_acyclic_depvary_step4_batch_yyy07.pl,q4,no,0.41,no,corr,0.0,None,None,None,yes
464,exp_acyclic_depvary_step4_batch_yyy07.pl,f3,no,0.3,no,corr,0.0,None,None,None,yes
465,exp_acyclic_depvary_step4_batch_yyy07.pl,a1,yes,0.26,yes,corr,0.0,None,None,None,no
466,exp_acyclic_depvary_step4_batch_yyy07.pl,x4,no,0.31,no,corr,0.0,None,None,None,yes
467,exp_acyclic_depvary_step4_batch_yyy07.pl,s1,yes,0.3,yes,corr,1.0,None,None,None,no
468,exp_acyclic_depvary_step4_batch_yyy07.pl,d2,yes,0.2,yes,corr,1.0,None,None,None,no
469,exp_acyclic_depvary_step4_batch_yyy07.pl,t1,no,0.22,no,corr,0.0,None,None,None,yes
470,exp_acyclic_depvary_step4_batch_yyy07.pl,q1,no,0.28,no,corr,0.0,None,None,None,yes
471,exp_acyclic_depvary_step4_batch_yyy08.pl,t5,no,0.31,no,corr,0.0,None,None,None,yes
472,exp_acyclic_depvary_step4_batch_yyy08.pl,d4,no,0.3,no,corr,0.0,None,None,None,yes
473,exp_acyclic_depvary_step4_batch_yyy08.pl,t3,no,0.15,no,corr,0.0,None,None,None,yes
474,exp_acyclic_depvary_step4_batch_yyy08.pl,f3,no,0.38,no,corr,0.0,None,None,None,yes
475,exp_acyclic_depvary_step4_batch_yyy08.pl,r1,no,0.3,no,corr,7.0,None,None,None,no
476,exp_acyclic_depvary_step4_batch_yyy08.pl,y2,yes,0.21,yes,corr,4.0,None,None,None,no
477,exp_acyclic_depvary_step4_batch_yyy08.pl,v3,no,0.24,no,corr,0.0,None,None,None,yes
478,exp_acyclic_depvary_step4_batch_yyy08.pl,y5,no,0.21,no,corr,0.0,None,None,None,yes
479,exp_acyclic_depvary_step4_batch_yyy08.pl,w3,no,0.21,no,corr,0.0,None,None,None,yes
480,exp_acyclic_depvary_step4_batch_yyy08.pl,f2,no,0.25,no,corr,5.0,None,None,None,no
481,exp_acyclic_depvary_step4_batch_yyy09.pl,v2,no,0.3,no,corr,8.0,None,None,None,no
482,exp_acyclic_depvary_step4_batch_yyy09.pl,d3,no,0.2,no,corr,0.0,None,None,None,yes
483,exp_acyclic_depvary_step4_batch_yyy09.pl,t3,no,0.2,no,corr,0.0,None,None,None,yes
484,exp_acyclic_depvary_step4_batch_yyy09.pl,z4,no,0.23,no,corr,0.0,None,None,None,yes
485,exp_acyclic_depvary_step4_batch_yyy09.pl,v1,no,0.25,no,corr,6.0,None,None,None,no
486,exp_acyclic_depvary_step4_batch_yyy09.pl,c1,yes,0.18,yes,corr,1.0,None,None,None,no
487,exp_acyclic_depvary_step4_batch_yyy09.pl,a6,no,0.21,no,corr,0.0,None,None,None,yes
488,exp_acyclic_depvary_step4_batch_yyy09.pl,s4,no,0.2,no,corr,0.0,None,None,None,yes
489,exp_acyclic_depvary_step4_batch_yyy09.pl,a4,no,0.19,no,corr,0.0,None,None,None,yes
490,exp_acyclic_depvary_step4_batch_yyy09.pl,x2,no,0.22,no,corr,2.0,None,None,None,no
491,exp_acyclic_depvary_step4_batch_yyy10.pl,w5,no,0.46,no,corr,0.0,None,None,None,yes
492,exp_acyclic_depvary_step4_batch_yyy10.pl,q4,no,0.17,no,corr,0.0,None,None,None,yes
493,exp_acyclic_depvary_step4_batch_yyy10.pl,r5,no,0.25,no,corr,0.0,None,None,None,yes
494,exp_acyclic_depvary_step4_batch_yyy10.pl,w4,no,0.31,no,corr,0.0,None,None,None,yes
495,exp_acyclic_depvary_step4_batch_yyy10.pl,t2,no,0.3,no,corr,3.0,None,None,None,no
496,exp_acyclic_depvary_step4_batch_yyy10.pl,b6,no,0.24,no,corr,0.0,None,None,None,yes
497,exp_acyclic_depvary_step4_batch_yyy10.pl,d1,yes,0.22,yes,corr,2.0,None,None,None,no
498,exp_acyclic_depvary_step4_batch_yyy10.pl,f2,no,0.42,no,corr,1.0,None,None,None,no
499,exp_acyclic_depvary_step4_batch_yyy10.pl,u5,no,0.26,no,corr,0.0,None,None,None,yes
500,exp_acyclic_depvary_step4_batch_yyy10.pl,d5,no,0.23,no,corr,0.0,None,None,None,yes
501,exp_acyclic_depvary_step5_batch_yyy01.pl,d5,no,0.19,no,corr,0.0,None,None,None,yes
